index,statefp,state,countyfp,county,unique.name,hurricane,zcta,time.seconds,track_order,wind_order,rain_order,track_rate,wind_rate,rain_rate,track_bid1,wind_bid1,rain_bid1,track_answer1,wind_answer1,rain_answer1,track_bid2,wind_bid2,rain_bid2,track_answer2,wind_answer2,rain_answer2,mean.inc18,female,experience,evacuate,voice,action,long_risk,age,owner,tenure,short_risk,hurricane_awareness,fema_awareness,nfip_awareness,damage,hh_size,dist.shore,loss,fem_20ws,fem_30ws,fem_40ws,fem_50ws,meaninc_20ws,meaninc_30ws,meaninc_40ws,meaninc_50ws,ownr_20ws,ownr_30ws,ownr_40ws,ownr_50ws,tax,personal,worth,costly,trust,mean.inc11,US_inc18,dif_mean
2440,45,south carolina,51,horry,south carolina horry,florence,29568,618,2,3,1,3,1,1,1,41,23,1,0,1,1.2,32.8,27.6,1,0,0,55040,1,1,0,1,1,0.02,56,1,18,0.02,4,3,3,0,1,12227.90007,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,60173.63,68372.58687,-19.76940904
2441,37,north carolina,125,moore,north carolina moore,florence,28374,549,2,1,3,2,2,1,12,11,26,1,1,0,14.4,13.2,20.8,1,1,0,113041,0,1,0,1,1,0.01,75,1,15.25,0.01,3,2,2,0,2,170265.6305,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,1,106364.64,68372.58687,-6.269795238
2442,37,north carolina,49,craven,north carolina craven,florence,28560,1120,1,2,3,1,2,2,13,12,19,1,0,0,15.6,9.6,15.2,1,0,0,59714,1,1,1,1,1,0.2,60,1,22,0.1,3,1,1,1,2,6079.044954,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,66447.39,68372.58687,47.10525345
2443,37,north carolina,51,cumberland,north carolina cumberland,florence,28303,716,1,2,3,1,3,2,35,50,29,1,0,1,42,40,34.8,1,1,1,59174,1,1,0,4,4,0.02,57,0,16,0.02,2,1,1,0,3,136137.9995,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,72861.27,68372.58687,13.439081
2444,45,south carolina,51,horry,south carolina horry,florence,29575,456,1,3,2,2,3,1,41,7,31,1,1,1,49.2,8.4,37.2,1,1,1,67645,1,1,1,4,2,0.1,36,0,3,0.05,4,3,0,0,3,1854.832278,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,63868.73,68372.58687,-19.76940904
2445,37,north carolina,135,orange,north carolina orange,florence,27516,4540,2,1,3,2,3,3,16,42,50,1,0,0,19.2,33.6,40,1,0,0,125797,1,0,0,1,1,0.02,68,1,25,0.01,3,3,3,0,5,199237.9882,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,1,0,112190.92,68372.58687,3.37390339
2446,37,north carolina,93,hoke,north carolina hoke,florence,28376,5906,3,2,1,3,1,2,23,36,29,1,1,1,27.6,43.2,34.8,1,0,1,60348,1,1,0,5,5,0.001,49,1,9.25,0.001,3,1,0,0,4,141173.4654,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,63154.57,68372.58687,-4.514064815
2447,37,north carolina,191,wayne,north carolina wayne,florence,27830,543,1,2,3,2,3,2,49,13,30,0,0,0,39.2,10.4,24,0,0,0,55868,0,0,0,1,1,2.00E-04,53,1,12,2.00E-04,3,2,2,0,3,86897.80514,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,1,1,60340.87,68372.58687,37.11820667
2448,37,north carolina,51,cumberland,north carolina cumberland,florence,28311,773,3,1,2,1,3,3,5,46,30,1,1,1,6,55.2,36,1,1,1,61918,0,1,1,3,3,1,31,0,1.583333333,1,2,2,1,0,2,138871.9429,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,70652.12,68372.58687,13.439081
2449,45,south carolina,51,horry,south carolina horry,florence,29572,515,2,3,1,3,1,3,13,33,25,0,0,0,10.4,26.4,20,0,0,0,93269,0,1,1,2,2,0.2,54,1,0.75,0.1,4,3,3,0,2,940.4829998,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,1,98925.85,68372.58687,-19.76940904
2450,37,north carolina,133,onslow,north carolina onslow,florence,28540,404,2,3,1,1,2,2,43,8,40,0,1,0,34.4,9.6,32,0,1,0,60592,1,1,0,5,4,0.05,44,1,9.5,1,3,0,0,0,4,21152.93761,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,62746.64,68372.58687,52.74634262
2451,45,south carolina,51,horry,south carolina horry,florence,29579,369,1,3,2,2,2,1,28,16,12,1,1,1,33.6,19.2,14.4,1,1,1,71683,0,1,1,2,2,0.2,72,1,17,0.2,2,0,0,1,2,7471.069864,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,74542.71,68372.58687,-19.76940904
2452,37,north carolina,47,columbus,north carolina columbus,florence,28472,435,1,3,2,1,2,2,38,26,12,1,0,1,45.6,20.8,14.4,1,0,1,48559,1,1,0,4,2,0.2,52,1,22.33333333,0.1,4,3,2,1,3,51028.54507,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,56554.24,68372.58687,-2.181428
2453,45,south carolina,31,darlington,south carolina darlington,florence,29532,727,2,3,1,2,1,2,21,17,11,0,0,1,16.8,13.6,13.2,0,0,0,49160,1,1,0,5,4,0.01,48,1,15,0.002,1,4,4,0,3,111655.9765,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,1,1,0,53693.08,68372.58687,-23.42718409
2454,37,north carolina,135,orange,north carolina orange,florence,27516,373,3,2,1,2,3,1,4,37,50,1,1,0,4.8,44.4,40,1,1,0,125797,0,1,0,3,2,1.00E-04,52,1,15,1.00E-04,2,1,1,0,4,199237.9882,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,112190.92,68372.58687,3.37390339
2455,37,north carolina,31,carteret,north carolina carteret,florence,28570,900,3,1,2,1,3,2,38,25,50,1,1,0,45.6,30,40,0,0,0,64180,1,1,1,3,3,1,23,0,2,1,3,3,0,0,2,5821.115955,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,66358.12,68372.58687,41.98258143
2456,37,north carolina,129,new hanover,north carolina new hanover,florence,28412,556,2,3,1,3,2,1,2,18,23,0,0,1,1.6,14.4,27.6,0,0,1,67051,1,1,0,1,1,1,37,1,6,1,3,1,1,1,4,799.4380361,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,72258.98,68372.58687,25.90127429
2457,37,north carolina,63,durham,north carolina durham,florence,27707,1549,1,2,3,3,2,3,27,22,13,1,1,0,32.4,26.4,10.4,1,1,0,81142,1,1,0,2,2,2.00E-04,56,0,3,1.00E-04,0,0,0,1,4,183434.8597,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,75396.99,68372.58687,5.178912245
2458,37,north carolina,191,wayne,north carolina wayne,florence,27530,447,2,3,1,2,2,2,46,32,45,1,1,0,55.2,38.4,36,0,1,1,55763,1,1,1,5,4,0.05,22,0,4,0.01,3,1,2,1,6,97981.77384,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,1,56516.95,68372.58687,37.11820667
2459,37,north carolina,51,cumberland,north carolina cumberland,florence,28303,586,2,3,1,3,2,3,36,44,11,1,1,1,43.2,52.8,13.2,0,0,0,59174,1,1,1,5,5,1,31,0,2.583333333,1.00E-04,3,4,4,0,3,136137.9995,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,1,0,72861.27,68372.58687,13.439081
2460,45,south carolina,51,horry,south carolina horry,florence,29526,932,3,1,2,2,1,1,5,8,23,1,1,1,6,9.6,27.6,1,1,1,59986,0,1,0,1,2,1,68,1,2.5,0.2,4,3,3,1,2,19629.92289,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,63493.57,68372.58687,-19.76940904
2461,37,north carolina,133,onslow,north carolina onslow,florence,28540,820,3,1,2,2,2,2,33,15,6,1,0,0,39.6,12,4.8,1,0,0,60592,0,1,1,2,3,0.002,54,1,13.33333333,0.001,4,2,2,1,2,21152.93761,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,62746.64,68372.58687,52.74634262
2462,37,north carolina,141,pender,north carolina pender,florence,28457,1107,1,3,2,1,3,2,7,10,38,1,1,1,8.4,12,45.6,1,1,1,61746,1,1,1,3,2,1,46,0,17.16666667,1,4,2,0,1,6,20688.1213,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,1,61912.7,68372.58687,36.0731145
2463,37,north carolina,133,onslow,north carolina onslow,florence,28539,521,1,2,3,2,1,1,38,7,26,0,1,0,30.4,8.4,20.8,1,1,0,63244,0,1,0,1,1,0.2,69,1,30,0.2,4,1,0,1,5,2175.341609,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,1,1,62661.89,68372.58687,52.74634262
2464,45,south carolina,41,florence,south carolina florence,florence,29583,404,3,1,2,1,2,1,34,11,37,1,1,1,40.8,13.2,44.4,1,1,1,54293,1,1,0,4,4,0.2,25,0,25,0.2,1,1,1,1,2,68843.9193,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,1,0,0,48838.6,68372.58687,-24.61773308
2465,37,north carolina,49,craven,north carolina craven,florence,28562,506,1,3,2,3,3,3,21,19,33,1,1,1,25.2,22.8,39.6,1,1,1,83027,1,1,0,2,2,0.002,69,1,29.91666667,0.002,3,1,1,1,2,12038.15687,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,76522.47,68372.58687,47.10525345
2466,37,north carolina,155,robeson,north carolina robeson,florence,28358,681,2,1,3,2,2,3,23,24,38,1,1,1,27.6,28.8,45.6,1,1,1,53907,1,1,0,1,1,0.05,61,1,3,0.05,3,1,1,0,2,90647.51946,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,56141.79,68372.58687,-6.887723179
2467,37,north carolina,19,brunswick,north carolina brunswick,florence,28451,1417,1,2,3,3,2,3,42,4,44,0,0,0,33.6,3.2,35.2,0,0,0,66511,1,1,0,1,1,1,72,1,3.5,1,4,4,2,0,1,13694.9166,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,70402.39,68372.58687,4.457108889
2468,45,south carolina,51,horry,south carolina horry,florence,29577,505,1,2,3,2,2,2,11,24,49,1,1,0,13.2,28.8,39.2,1,1,0,61866,1,1,1,2,2,0.1,75,1,5,0.2,3,3,3,0,1,2347.567662,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,1,58635.7,68372.58687,-19.76940904
2469,37,north carolina,81,guilford,north carolina guilford,florence,27262,801,2,1,3,1,2,1,30,36,45,0,0,0,24,28.8,36,0,0,0,68227,0,1,0,1,1,0.02,56,1,6,0.01,1,0,0,0,2,269928.9367,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,66854.19,68372.58687,-0.163408257
2470,37,north carolina,191,wayne,north carolina wayne,florence,27830,460,2,1,3,2,1,2,38,19,22,1,0,1,45.6,15.2,26.4,1,0,1,55868,1,1,0,5,5,1,36,0,5,0.2,1,1,1,1,3,86897.80514,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,0,0,60340.87,68372.58687,37.11820667
2471,37,north carolina,101,johnston,north carolina johnston,florence,27504,690,3,1,2,2,3,1,17,31,25,0,0,0,13.6,24.8,20,0,0,0,60914,1,1,0,2,1,0.2,26,0,1.666666667,0.02,3,0,0,0,4,136193.5712,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,63839.35,68372.58687,25.63096641
2472,37,north carolina,63,durham,north carolina durham,florence,27705,423,3,2,1,3,2,2,24,16,8,0,0,1,19.2,12.8,9.6,0,0,0,84409,1,0,0,2,2,2.00E-04,68,1,14,0.001,1,1,2,0,2,188027.8372,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,80778.05,68372.58687,5.178912245
2473,45,south carolina,67,marion,south carolina marion,florence,29592,701,1,3,2,3,2,1,13,7,6,1,1,1,15.6,8.4,7.2,1,1,1,38876,0,1,1,3,2,0.02,25,0,25,0.2,4,3,3,0,7,84109.94506,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,39865.27,68372.58687,-22.19042179
2474,37,north carolina,51,cumberland,north carolina cumberland,florence,28348,421,1,3,2,2,1,2,23,25,14,1,0,0,27.6,20,11.2,0,0,0,64484,1,1,0,1,1,0.05,55,1,15,0.1,4,4,4,0,2,120161.06,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,69517.6,68372.58687,13.439081
2475,37,north carolina,49,craven,north carolina craven,florence,28532,496,2,3,1,2,1,1,10,15,37,1,0,0,12,12,29.6,0,1,0,59145,1,1,0,3,3,0.05,67,1,39,0.05,4,4,3,1,2,4931.661904,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,64736.57,68372.58687,47.10525345
2476,37,north carolina,93,hoke,north carolina hoke,florence,28376,5528,2,1,3,3,1,2,49,7,50,0,0,0,39.2,5.6,40,0,0,0,60348,0,1,0,2,2,1.00E-04,56,1,13.33333333,1.00E-04,2,2,2,1,2,141173.4654,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,63154.57,68372.58687,-4.514064815
2477,37,north carolina,93,hoke,north carolina hoke,florence,28376,456,3,1,2,1,1,3,42,33,4,0,0,0,33.6,26.4,3.2,0,0,0,60348,0,1,0,1,1,1,48,1,10.41666667,1,4,1,0,1,4,141173.4654,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,1,63154.57,68372.58687,-4.514064815
2478,37,north carolina,85,harnett,north carolina harnett,florence,28390,881,2,3,1,3,1,1,6,48,11,1,1,1,7.2,57.6,13.2,1,1,1,62821,0,1,1,3,2,0.2,36,0,8,0.05,2,1,0,0,4,146951.8349,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,55588.09,68372.58687,12.663654
2479,37,north carolina,179,union,north carolina union,florence,28173,659,2,1,3,3,2,1,9,5,12,1,1,1,10.8,6,14.4,1,1,1,155610,0,1,0,4,4,0.2,61,1,1,0.1,3,1,1,0,1,217278.7963,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,138667.95,68372.58687,-18.904277
2480,37,north carolina,125,moore,north carolina moore,florence,28374,759,1,3,2,1,3,2,27,45,22,1,0,0,32.4,36,17.6,1,0,0,113041,0,1,0,3,1,0.002,73,1,12,0.001,3,2,2,0,2,170265.6305,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,0,1,106364.64,68372.58687,-6.269795238
2481,37,north carolina,133,onslow,north carolina onslow,florence,28540,792,3,2,1,2,3,2,3,2,35,1,1,1,3.6,2.4,42,1,1,1,60592,1,1,1,2,4,0.05,29,0,0.25,0.05,3,3,1,1,3,21152.93761,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,62746.64,68372.58687,52.74634262
2482,37,north carolina,141,pender,north carolina pender,florence,28443,378,2,1,3,2,3,1,1,7,35,1,1,1,1.2,8.4,42,1,1,1,85337,1,1,1,2,2,0.05,19,1,0.916666667,0.05,2,0,0,0,5,6920.296271,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,76393.65,68372.58687,36.0731145
2483,37,north carolina,101,johnston,north carolina johnston,florence,27524,580,3,1,2,3,1,2,24,44,20,0,0,0,19.2,35.2,16,0,0,0,64538,1,1,0,2,3,0.001,38,0,8,2.00E-04,1,1,0,0,1,125150.2069,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,55702.22,68372.58687,25.63096641
2484,37,north carolina,135,orange,north carolina orange,florence,27514,943,3,1,2,1,2,1,21,8,40,1,1,1,25.2,9.6,48,1,1,1,118339,0,0,0,2,2,1,62,1,25,0.2,4,4,4,0,2,191519.3029,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,113310.75,68372.58687,3.37390339
2485,37,north carolina,63,durham,north carolina durham,florence,27701,1488,1,2,3,1,3,3,36,43,21,1,1,1,43.2,51.6,25.2,1,1,1,61999,0,1,0,5,5,0.02,62,1,2,0.001,4,3,2,0,2,180087.5198,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,0,49412.64,68372.58687,5.178912245
2486,37,north carolina,63,durham,north carolina durham,florence,27705,474,1,2,3,2,1,2,18,34,19,0,0,0,14.4,27.2,15.2,1,0,0,84409,0,1,0,3,3,2.00E-04,65,1,13,2.00E-04,3,3,3,0,2,188027.8372,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,1,0,80778.05,68372.58687,5.178912245
2487,37,north carolina,129,new hanover,north carolina new hanover,florence,28401,444,3,2,1,3,1,1,49,5,43,0,1,1,39.2,6,51.6,0,1,1,47219,0,1,0,1,3,0.2,24,0,3,0.05,3,2,1,0,4,10159.55234,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,45501.71,68372.58687,25.90127429
2488,37,north carolina,165,scotland,north carolina scotland,florence,28352,667,1,2,3,3,2,3,1,28,36,0,0,0,0.8,22.4,28.8,0,0,0,45480,0,1,0,1,1,0.01,62,1,50,0.001,4,4,4,0,20,127304.1764,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,50505.35,68372.58687,-12.50139412
2489,37,north carolina,63,durham,north carolina durham,florence,27707,793,3,2,1,3,3,1,3,11,42,1,0,0,3.6,8.8,33.6,1,1,0,81142,1,1,0,2,2,1.00E-04,61,0,0.5,2.00E-04,3,3,1,0,3,183434.8597,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,75396.99,68372.58687,5.178912245
2490,37,north carolina,129,new hanover,north carolina new hanover,florence,28411,375,1,3,2,2,3,3,25,32,12,1,1,1,30,38.4,14.4,1,1,1,95454,1,1,1,2,3,0.1,20,1,7,0.1,4,2,1,1,4,4071.787375,3,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,94868.02,68372.58687,25.90127429
2491,37,north carolina,135,orange,north carolina orange,florence,27516,407,2,1,3,2,3,3,2,14,5,0,0,1,1.6,11.2,6,0,0,0,125797,0,1,0,4,2,0.05,34,0,10,0.1,2,0,0,0,1,199237.9882,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,1,0,112190.92,68372.58687,3.37390339
2492,37,north carolina,79,greene,north carolina greene,florence,28580,928,2,3,1,2,2,3,4,26,10,1,0,0,4.8,20.8,8,0,0,1,52937,1,1,0,4,4,0.02,21,0,2.75,0.1,2,0,0,0,6,61977.10271,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,1,1,56057.04,68372.58687,36.77864103
2493,37,north carolina,49,craven,north carolina craven,florence,28532,319,2,1,3,2,3,1,41,17,42,0,0,0,32.8,13.6,33.6,0,0,0,59145,1,1,0,1,1,0.002,44,1,22,2.00E-04,2,2,2,0,2,4931.661904,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,0,0,64736.57,68372.58687,47.10525345
2494,37,north carolina,81,guilford,north carolina guilford,florence,27407,599,1,3,2,2,2,1,23,19,29,1,1,1,27.6,22.8,34.8,1,0,0,62395,1,0,0,4,4,2.00E-04,51,1,17,2.00E-04,3,3,3,0,3,264863.7243,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,1,0,0,1,69539.07,68372.58687,-0.163408257
2495,37,north carolina,81,guilford,north carolina guilford,florence,27405,358,3,1,2,1,2,2,20,14,44,1,1,1,24,16.8,52.8,1,1,0,48033,1,1,0,1,3,0.01,24,1,1.5,0.001,3,2,2,1,5,255425.9611,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,1,1,44106.16,68372.58687,-0.163408257
2496,37,north carolina,47,columbus,north carolina columbus,florence,28456,420,3,1,2,3,3,3,20,39,26,1,0,0,24,31.2,20.8,0,1,0,42683,1,1,1,2,2,1,26,1,2,0.2,3,2,1,1,3,36435.87405,2,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,0,0,0,56956.52,68372.58687,-2.181428
2497,37,north carolina,51,cumberland,north carolina cumberland,florence,28303,409,1,2,3,1,1,1,44,13,20,1,1,1,52.8,15.6,24,1,1,1,59174,1,1,0,5,5,0.2,36,0,9.5,0.05,3,2,1,1,8,136137.9995,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,1,72861.27,68372.58687,13.439081
2498,37,north carolina,147,pitt,north carolina pitt,florence,27837,364,3,2,1,3,1,1,12,25,22,1,1,1,14.4,30,26.4,1,1,1,84803,1,0,0,2,2,0.02,42,0,0.5,0.01,2,2,2,0,5,19597.27137,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,0,1,0,0,72484.98,68372.58687,27.57499429
2499,45,south carolina,25,chesterfield,south carolina chesterfield,florence,29520,502,3,2,1,3,2,3,23,1,18,0,1,0,18.4,1.2,14.4,0,1,0,55978,1,1,0,1,3,2.00E-04,62,1,5.25,2.00E-04,3,3,3,1,3,145987.8854,1,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,1,0,0,1,0,45655.39,68372.58687,-21.11848561
2500,37,north carolina,79,greene,north carolina greene,florence,28580,473,2,3,1,3,2,3,34,29,20,0,0,0,27.2,23.2,16,0,0,0,52937,1,1,0,4,4,0.02,21,0,2.75,0.02,0,0,0,0,6,61977.10271,,0.514028049,0.508922556,0.509344473,0.509353161,64303.69141,64027.80903,64585.30279,64350.8587,0.617343294,0.58626923,0.584894984,0.585291172,0,1,0,1,0,56057.04,68372.58687,36.77864103
