geoid,tot.pop18,male.pop18,fem.pop18,med.inc18,mean.inc18,mean.inc18.moe,zcta
8600000US96104,436,207,229,43438,52271,11682,96104
8600000US96105,93,35,58,46161,45177,9326,96105
8600000US96106,190,100,90,86250,88218,14991,96106
8600000US96107,1234,642,592,55938,71220,15565,96107
8600000US96108,56,32,24,,46671,28086,96108
8600000US96109,710,403,307,42202,56492,17325,96109
8600000US96110,136,71,65,59250,72117,22733,96110
8600000US96111,68,49,19,51193,67316,29527,96111
8600000US96112,142,54,88,44500,52878,14628,96112
8600000US96113,1800,1453,347,48824,49391,5564,96113
8600000US96114,2652,1370,1282,87639,91285,11077,96114
8600000US96115,115,68,47,,35050,12602,96115
8600000US96116,159,83,76,51913,67199,19470,96116
8600000US96117,230,113,117,37647,34526,10640,96117
8600000US96118,1460,709,751,46822,59132,9405,96118
8600000US96119,43,22,21,,34281,38970,96119
8600000US96120,820,422,398,59625,84905,23437,96120
8600000US96121,274,172,102,87596,107310,54314,96121
8600000US96122,2421,1095,1326,52083,62705,11021,96122
8600000US96123,22,10,12,35250,33000,11333,96123
8600000US96124,284,111,173,41992,75671,34112,96124
8600000US96125,184,82,102,114297,124229,21892,96125
8600000US96126,103,74,29,,52758,28352,96126
8600000US96128,584,320,264,64423,90929,22423,96128
8600000US96129,351,165,186,119111,142088,83840,96129
8600000US96130,17284,12840,4444,56369,71581,4082,96130
8600000US96132,63,25,38,31250,33314,10860,96132
8600000US96133,73,42,31,23036,24265,2782,96133
8600000US96134,1420,762,658,38500,60553,13336,96134
8600000US96135,118,45,73,,63018,73324,96135
8600000US96136,42,6,36,,25869,21052,96136
8600000US96137,2845,1357,1488,55043,66732,5690,96137
8600000US96140,945,501,444,53239,72233,14838,96140
8600000US96141,256,127,129,67679,111134,56649,96141
8600000US96142,622,330,292,74630,83055,20271,96142
8600000US96143,2720,1407,1313,47946,63722,10916,96143
8600000US96145,1826,968,858,72431,90088,17073,96145
8600000US96146,822,491,331,80000,140372,46643,96146
8600000US96148,529,313,216,73214,77385,22084,96148
8600000US96150,24268,12338,11930,56321,79542,4573,96150
8600000US96155,0,0,0,,,,96155
8600000US96161,14265,7299,6966,93971,128675,10884,96161
8600000US96701,32775,16809,15966,95223,111279,3887,96701
8600000US96703,1594,751,843,59833,80263,12395,96703
8600000US96704,6072,2943,3129,52714,101222,33171,96704
8600000US96705,2092,1097,995,79000,84464,8255,96705
8600000US96706,52541,25571,26970,101147,113610,3714,96706
8600000US96707,34764,16895,17869,100739,115673,4450,96707
8600000US96708,8062,3967,4095,86117,112055,16051,96708
8600000US96710,246,109,137,,67908,38062,96710
8600000US96712,5718,2947,2771,89241,122213,12578,96712
8600000US96713,996,489,507,,80432,25494,96713
8600000US96714,645,343,302,39000,58805,8606,96714
8600000US96716,2431,1135,1296,74776,88278,12063,96716
8600000US96717,3545,1746,1799,84013,93659,8184,96717
8600000US96719,1373,639,734,64958,79118,19639,96719
8600000US96720,39385,19331,20054,59878,74565,3571,96720
8600000US96722,1623,802,821,73242,93550,15123,96722
8600000US96725,2272,1242,1030,70906,86338,15245,96725
8600000US96726,378,186,192,,95339,33489,96726
8600000US96727,4095,1998,2097,60707,73940,8113,96727
8600000US96728,388,192,196,70119,80412,17244,96728
8600000US96729,877,468,409,41375,59189,8376,96729
8600000US96730,1078,550,528,80625,95798,11913,96730
8600000US96731,2101,1028,1073,83068,107443,13011,96731
8600000US96732,22507,11158,11349,81329,95996,5119,96732
8600000US96734,39830,21162,18668,101605,131764,5716,96734
8600000US96737,2998,1453,1545,16884,32771,8975,96737
8600000US96738,4782,2340,2442,73891,83931,7387,96738
8600000US96740,32023,16377,15646,76296,97211,6390,96740
8600000US96741,5029,2514,2515,89844,103019,10992,96741
8600000US96742,71,36,35,61875,74364,12716,96742
8600000US96743,10724,4819,5905,88416,122965,18984,96743
8600000US96744,42145,21104,21041,106174,125597,4505,96744
8600000US96746,15547,7457,8090,83434,90474,5886,96746
8600000US96747,709,358,351,58182,68888,13560,96747
8600000US96748,3348,1578,1770,49896,62504,8108,96748
8600000US96749,13374,6596,6778,54355,67667,6052,96749
8600000US96750,2630,1313,1317,64159,82594,14494,96750
8600000US96751,69,35,34,46019,43345,9196,96751
8600000US96752,2720,1351,1369,78487,79924,8697,96752
8600000US96753,22342,11061,11281,72050,99665,6184,96753
8600000US96754,2457,1225,1232,87179,109716,16193,96754
8600000US96755,2359,1110,1249,67203,74956,10683,96755
8600000US96756,4721,2309,2412,70313,89924,6460,96756
8600000US96757,426,213,213,42917,52583,10672,96757
8600000US96759,283,165,118,43649,35946,19047,96759
8600000US96760,2405,1184,1221,58992,63273,9160,96760
8600000US96761,17972,9309,8663,79071,110413,11119,96761
8600000US96762,5021,2615,2406,100341,116934,12860,96762
8600000US96763,2318,1164,1154,53589,69856,10325,96763
8600000US96764,488,246,242,53553,67993,16544,96764
8600000US96765,291,122,169,72647,70763,18173,96765
8600000US96766,13838,6970,6868,78876,96035,7645,96766
8600000US96768,14670,7232,7438,80463,95037,5984,96768
8600000US96769,242,126,116,43897,52110,10525,96769
8600000US96770,406,206,200,23125,36792,11714,96770
8600000US96771,5928,2857,3071,36487,52537,7570,96771
8600000US96772,1919,930,989,48125,64095,8068,96772
8600000US96773,53,26,27,73750,77396,25941,96773
8600000US96774,181,102,79,,39198,19770,96774
8600000US96776,1084,611,473,45598,71118,16822,96776
8600000US96777,1462,691,771,50000,75147,31376,96777
8600000US96778,12148,6018,6130,37417,52339,4907,96778
8600000US96779,2027,933,1094,101014,129061,20261,96779
8600000US96780,546,262,284,,84628,55944,96780
8600000US96781,922,384,538,53179,81291,37654,96781
8600000US96782,30832,16074,14758,87651,106832,5159,96782
8600000US96783,1332,580,752,41875,51508,8293,96783
8600000US96785,2871,1560,1311,39784,58466,15775,96785
8600000US96786,30907,16393,14514,62688,75849,3290,96786
8600000US96789,41297,21168,20129,98499,113342,3017,96789
8600000US96790,7773,3764,4009,78664,113544,14327,96790
8600000US96791,6200,3018,3182,81212,99528,7695,96791
8600000US96792,35425,17229,18196,64059,81406,4079,96792
8600000US96793,25030,12149,12881,81702,97149,6063,96793
8600000US96795,7327,3471,3856,86324,108180,10676,96795
8600000US96796,1638,756,882,64500,97083,18213,96796
8600000US96797,58171,28433,29738,90993,106668,4047,96797
8600000US96813,20911,10407,10504,74355,96576,6033,96813
8600000US96814,17257,8126,9131,63495,85415,5758,96814
8600000US96815,22701,11553,11148,61735,84177,3973,96815
8600000US96816,42339,20269,22070,85164,116371,4727,96816
8600000US96817,47140,23082,24058,61384,91810,5945,96817
8600000US96818,42455,21565,20890,75917,91888,3821,96818
8600000US96819,42214,21534,20680,80546,104888,4930,96819
8600000US96821,15133,7321,7812,134892,164225,8886,96821
8600000US96822,40026,19078,20948,73024,101213,4278,96822
8600000US96825,23416,11428,11988,118571,147620,7103,96825
8600000US96826,27283,13424,13859,50400,66037,4208,96826
8600000US96850,0,0,0,,,,96850
8600000US96853,599,465,134,,,,96853
8600000US96857,2815,2590,225,,,,96857
8600000US96859,111,64,47,,,,96859
8600000US96860,2203,1923,280,,,,96860
8600000US96863,46,46,0,,,,96863
8600000US97001,324,102,222,43333,57422,28088,97001
8600000US97002,4672,2425,2247,71587,93306,9726,97002
8600000US97004,3619,1818,1801,80036,101251,11029,97004
8600000US97005,20966,9961,11005,49127,68296,5785,97005
8600000US97006,55349,27619,27730,74116,87728,2507,97006
8600000US97007,54747,26905,27842,83605,100711,3315,97007
8600000US97008,23524,11374,12150,65091,80246,4335,97008
8600000US97009,6834,3541,3293,79149,98336,9547,97009
8600000US97011,522,262,260,42024,53004,15640,97011
8600000US97013,17731,8775,8956,70461,86067,4451,97013
8600000US97014,913,484,429,50357,57012,9298,97014
8600000US97015,17970,8764,9206,75723,89869,4787,97015
8600000US97016,4891,2349,2542,47794,63366,9521,97016
8600000US97017,2566,1218,1348,81477,95691,11673,97017
8600000US97018,1733,902,831,67587,79213,9512,97018
8600000US97019,2516,1294,1222,68882,83990,9636,97019
8600000US97020,763,393,370,66250,77103,11030,97020
8600000US97021,765,418,347,54375,74211,13584,97021
8600000US97022,3151,1426,1725,76020,87613,10569,97022
8600000US97023,7873,3946,3927,66226,86297,13768,97023
8600000US97024,8317,3999,4318,60829,72989,5596,97024
8600000US97026,3110,1767,1343,66676,76582,10552,97026
8600000US97027,9433,4371,5062,61638,79291,7577,97027
8600000US97028,147,106,41,66971,78339,32208,97028
8600000US97029,271,140,131,49375,89179,37149,97029
8600000US97030,28854,13540,15314,50318,61710,3169,97030
8600000US97031,14483,7144,7339,63838,87325,9380,97031
8600000US97032,3578,1789,1789,55859,70122,7002,97032
8600000US97033,40,28,12,25833,63250,40938,97033
8600000US97034,14760,6908,7852,120473,174269,10773,97034
8600000US97035,20824,10113,10711,94531,130985,8035,97035
8600000US97037,775,413,362,45679,54797,9984,97037
8600000US97038,11562,5868,5694,61716,74479,4308,97038
8600000US97039,406,217,189,57212,75313,16535,97039
8600000US97040,1158,616,542,69042,79003,14077,97040
8600000US97041,2086,1064,1022,70833,81499,10472,97041
8600000US97042,2442,1276,1166,73669,87366,10113,97042
8600000US97045,43423,21179,22244,76495,91935,3498,97045
8600000US97048,6147,3114,3033,55534,68251,5454,97048
8600000US97049,1282,669,613,76528,82402,13764,97049
8600000US97050,160,79,81,50893,54928,10671,97050
8600000US97051,12114,5776,6338,55194,69073,4664,97051
8600000US97053,2619,1312,1307,64652,97057,33055,97053
8600000US97054,1501,677,824,74844,78870,9612,97054
8600000US97055,14076,6848,7228,68789,80470,4688,97055
8600000US97056,8972,4710,4262,73505,85649,6657,97056
8600000US97057,9,4,5,22750,21933,2420,97057
8600000US97058,15657,7675,7982,50407,62914,2951,97058
8600000US97060,16525,8355,8170,67239,83776,4733,97060
8600000US97062,22369,10694,11675,82077,103323,4452,97062
8600000US97063,823,452,371,51774,83795,39694,97063
8600000US97064,2543,1319,1224,58300,64063,6207,97064
8600000US97065,465,257,208,42250,70233,24144,97065
8600000US97067,1708,928,780,55038,60227,8757,97067
8600000US97068,22519,10720,11799,104618,139386,8906,97068
8600000US97070,19265,8441,10824,69842,103831,7268,97070
8600000US97071,20628,9675,10953,47994,61204,3494,97071
8600000US97080,33862,16791,17071,72917,86821,4230,97080
8600000US97086,23909,11559,12350,89852,120447,6807,97086
8600000US97089,10740,5253,5487,94656,107965,6754,97089
8600000US97101,2975,1456,1519,56538,70928,8208,97101
8600000US97102,280,133,147,,137319,54936,97102
8600000US97103,14309,7098,7211,52846,67589,3579,97103
8600000US97106,3797,1988,1809,100855,112275,9026,97106
8600000US97107,1383,712,671,57132,64217,7512,97107
8600000US97108,409,143,266,43472,50734,10975,97108
8600000US97109,402,223,179,68500,102395,31007,97109
8600000US97110,917,362,555,37232,62348,14443,97110
8600000US97111,2740,1295,1445,62575,69661,8139,97111
8600000US97112,1561,801,760,44231,55746,8963,97112
8600000US97113,10822,5585,5237,63689,76899,6543,97113
8600000US97114,3668,1810,1858,61172,77057,7253,97114
8600000US97115,3001,1411,1590,74375,86879,9470,97115
8600000US97116,20437,9522,10915,61981,77683,4658,97116
8600000US97117,549,301,248,82132,98702,24034,97117
8600000US97118,767,395,372,41083,74121,35703,97118
8600000US97119,3973,2105,1868,88750,112056,22638,97119
8600000US97121,1085,577,508,59554,69526,11895,97121
8600000US97122,328,194,134,41196,44982,10153,97122
8600000US97123,36018,17918,18100,74211,89940,3713,97123
8600000US97124,41627,20881,20746,86400,99239,3838,97124
8600000US97125,209,99,110,139875,126629,36807,97125
8600000US97127,3022,1499,1523,63832,74210,8644,97127
8600000US97128,29052,14391,14661,53815,79052,6074,97128
8600000US97130,354,188,166,51691,61794,14152,97130
8600000US97131,2219,1114,1105,60156,74702,14053,97131
8600000US97132,23199,11113,12086,63750,82649,4316,97132
8600000US97133,3475,1724,1751,95433,115342,13340,97133
8600000US97134,175,106,69,61823,74093,21405,97134
8600000US97135,651,366,285,,38716,11583,97135
8600000US97136,1362,591,771,43585,50850,7488,97136
8600000US97137,988,522,466,89083,101234,9029,97137
8600000US97138,8391,4075,4316,47017,64171,5771,97138
8600000US97140,17983,8616,9367,105388,122837,7064,97140
8600000US97141,10849,5444,5405,46557,65303,7118,97141
8600000US97144,76,43,33,,52603,32581,97144
8600000US97145,368,203,165,85486,67449,16693,97145
8600000US97146,5138,2565,2573,57806,71966,4921,97146
8600000US97147,283,111,172,43036,60319,18154,97147
8600000US97148,2996,1449,1547,79688,114078,14257,97148
8600000US97149,786,408,378,50873,59574,15232,97149
8600000US97201,16832,8449,8383,51625,96865,7828,97201
8600000US97202,35594,16920,18674,73924,100566,4817,97202
8600000US97203,26951,13430,13521,60908,75017,3436,97203
8600000US97204,1065,800,265,11763,35474,26299,97204
8600000US97205,6939,3590,3349,33302,64671,5368,97205
8600000US97206,42463,21025,21438,63381,76845,2662,97206
8600000US97208,0,0,0,,,,97208
8600000US97209,16982,9167,7815,61070,87462,8833,97209
8600000US97210,10601,5220,5381,79696,138806,11514,97210
8600000US97211,29184,14349,14835,78154,95509,4136,97211
8600000US97212,21561,10265,11296,101492,136986,8071,97212
8600000US97213,26704,13223,13481,71574,92113,3538,97213
8600000US97214,22740,11554,11186,65183,87672,4154,97214
8600000US97215,15721,7710,8011,80024,105871,7244,97215
8600000US97216,13539,6600,6939,45742,58314,3867,97216
8600000US97217,29060,14446,14614,74094,89405,3996,97217
8600000US97218,11949,5889,6060,63791,71324,4608,97218
8600000US97219,34027,16250,17777,97454,128818,5911,97219
8600000US97220,24656,11693,12963,51575,64552,2160,97220
8600000US97221,9600,4620,4980,109119,151127,10986,97221
8600000US97222,29782,14638,15144,58998,70932,2306,97222
8600000US97223,38919,18836,20083,79300,96946,4033,97223
8600000US97224,27127,12705,14422,74498,100467,6901,97224
8600000US97225,21293,10703,10590,81965,110183,4123,97225
8600000US97227,4220,2074,2146,60333,90736,9893,97227
8600000US97229,49188,23943,25245,112456,148736,5420,97229
8600000US97230,31622,15277,16345,51506,64797,2774,97230
8600000US97231,3388,1752,1636,91786,164915,29879,97231
8600000US97232,11151,5401,5750,59807,89620,6252,97232
8600000US97233,29560,14553,15007,39957,50839,2883,97233
8600000US97236,30621,14929,15692,47969,62358,3291,97236
8600000US97239,15031,7204,7827,86455,121579,8397,97239
8600000US97266,27020,13647,13373,48138,60626,2620,97266
8600000US97267,26135,12620,13515,68948,86880,4976,97267
8600000US97301,42731,22890,19841,39670,52194,2489,97301
8600000US97302,29967,14172,15795,63366,83830,5015,97302
8600000US97303,30462,14412,16050,61828,76629,4041,97303
8600000US97304,24029,11535,12494,66438,86017,6347,97304
8600000US97305,31049,15114,15935,49348,59337,3016,97305
8600000US97306,24069,11349,12720,65570,86194,6440,97306
8600000US97317,19591,10532,9059,60099,75750,6256,97317
8600000US97321,20713,9915,10798,70404,83388,4247,97321
8600000US97322,27572,13468,14104,49966,65320,5196,97322
8600000US97324,991,486,505,57440,67056,8627,97324
8600000US97325,5144,2388,2756,58510,72415,8534,97325
8600000US97326,965,505,460,55375,69223,13217,97326
8600000US97327,2659,1233,1426,51898,73701,9551,97327
8600000US97329,179,84,95,,54477,46756,97329
8600000US97330,36158,18153,18005,53610,80126,5046,97330
8600000US97331,2744,1217,1527,,,,97331
8600000US97333,19614,10392,9222,52314,71459,3947,97333
8600000US97338,17068,8038,9030,61430,70429,3457,97338
8600000US97341,2350,1179,1171,46981,64855,10785,97341
8600000US97342,132,68,64,25250,60676,31540,97342
8600000US97343,194,96,98,22500,36535,24121,97343
8600000US97344,1074,541,533,43802,60415,10221,97344
8600000US97345,369,170,199,43229,42877,12030,97345
8600000US97346,809,437,372,63281,62935,8498,97346
8600000US97347,1578,729,849,44183,53380,8808,97347
8600000US97348,1159,543,616,60863,80348,24246,97348
8600000US97350,175,69,106,43906,52215,11494,97350
8600000US97351,7484,3561,3923,47758,58857,4908,97351
8600000US97352,4786,2442,2344,65263,74682,6809,97352
8600000US97355,23283,11249,12034,50021,61518,3018,97355
8600000US97357,168,72,96,54474,63310,15717,97357
8600000US97358,2261,1079,1182,65344,72774,8798,97358
8600000US97360,1683,803,880,39167,47040,8247,97360
8600000US97361,9793,4789,5004,41400,53495,4530,97361
8600000US97362,3597,1767,1830,53813,66582,9075,97362
8600000US97364,472,172,300,53563,64005,17414,97364
8600000US97365,9044,4333,4711,47949,60454,4469,97365
8600000US97366,1482,656,826,50337,72002,10725,97366
8600000US97367,7777,3430,4347,38843,48622,2829,97367
8600000US97368,2885,1549,1336,40662,67250,15838,97368
8600000US97369,215,98,117,,125819,65310,97369
8600000US97370,6594,3231,3363,71992,85703,7187,97370
8600000US97371,549,278,271,121500,152343,41411,97371
8600000US97373,206,206,0,,,,97373
8600000US97374,3652,1851,1801,61800,77203,9142,97374
8600000US97375,1181,539,642,71505,75065,9788,97375
8600000US97376,967,497,470,51696,78119,18552,97376
8600000US97377,884,474,410,60559,87108,39067,97377
8600000US97378,6741,4055,2686,53981,68079,7819,97378
8600000US97380,2152,1015,1137,46053,58434,11698,97380
8600000US97381,12015,5464,6551,67472,91957,9183,97381
8600000US97383,7089,3546,3543,63200,76550,11925,97383
8600000US97384,0,0,0,,,,97384
8600000US97385,2695,1245,1450,73712,81899,13116,97385
8600000US97386,10702,5221,5481,47586,60232,7020,97386
8600000US97388,717,346,371,53346,86958,41757,97388
8600000US97389,1310,633,677,60703,83764,16960,97389
8600000US97390,801,426,375,46792,47965,8386,97390
8600000US97391,4318,2102,2216,52813,67943,8159,97391
8600000US97392,4876,2505,2371,77033,84979,7825,97392
8600000US97394,4354,2054,2300,45174,54907,5696,97394
8600000US97396,2500,1269,1231,51371,56400,4577,97396
8600000US97401,39206,19153,20053,36228,58103,3161,97401
8600000US97402,40705,20382,20323,44762,55134,1533,97402
